output
Model extraction time(ms): 1938 Population time(ms): 0 Consistency check time(ms): 152 Base Reason computation time(ms): 54 Core Reason computation time(ms): 21 Refinement time(ms): 24 Backtrack time(ms) (#Backtracks): 214 (543) #Computed reasons (base/core): 0/9 #Computed reduced reasons (base/core): 0/7 #Checks: 18254
Model extraction time(ms): 196 Population time(ms): 0 Consistency check time(ms): 40 Base Reason computation time(ms): 51 Core Reason computation time(ms): 19 Refinement time(ms): 18 Backtrack time(ms) (#Backtracks): 14 (59) #Computed reasons (base/core): 0/9 #Computed reduced reasons (base/core): 0/7 #Checks: 12721
Model extraction time(ms): 137 Population time(ms): 0 Consistency check time(ms): 40 Base Reason computation time(ms): 12 Core Reason computation time(ms): 2 Refinement time(ms): 4 Backtrack time(ms) (#Backtracks): 13 (150) #Computed reasons (base/core): 0/2 #Computed reduced reasons (base/core): 0/1 #Checks: 5419
Model extraction time(ms): 228 Population time(ms): 0 Consistency check time(ms): 25 Base Reason computation time(ms): 6 Core Reason computation time(ms): 3 Refinement time(ms): 0 Backtrack time(ms) (#Backtracks): 24 (188) #Computed reasons (base/core): 0/2 #Computed reduced reasons (base/core): 0/2 #Checks: 8941
Model extraction time(ms): 1298 Population time(ms): 0 Consistency check time(ms): 47 Base Reason computation time(ms): 19 Core Reason computation time(ms): 4 Refinement time(ms): 3 Backtrack time(ms) (#Backtracks): 116 (161) #Computed reasons (base/core): 0/2 #Computed reduced reasons (base/core): 0/1 #Checks: 10247
Model extraction time(ms): 930 Population time(ms): 0 Consistency check time(ms): 42 Base Reason computation time(ms): 25 Core Reason computation time(ms): 11 Refinement time(ms): 15 Backtrack time(ms) (#Backtracks): 97 (305) #Computed reasons (base/core): 0/4 #Computed reduced reasons (base/core): 0/4 #Checks: 15448
Model extraction time(ms): 49 Population time(ms): 0 Consistency check time(ms): 2 Base Reason computation time(ms): 2 Core Reason computation time(ms): 2 Refinement time(ms): 2 Backtrack time(ms) (#Backtracks): 4 (45) #Computed reasons (base/core): 0/3 #Computed reduced reasons (base/core): 0/1 #Checks: 1181
Model extraction time(ms): 35 Population time(ms): 0 Consistency check time(ms): 6 Base Reason computation time(ms): 5 Core Reason computation time(ms): 5 Refinement time(ms): 2 Backtrack time(ms) (#Backtracks): 6 (54) #Computed reasons (base/core): 0/2 #Computed reduced reasons (base/core): 0/2 #Checks: 1007
Model extraction time(ms): 57 Population time(ms): 0 Consistency check time(ms): 2 Base Reason computation time(ms): 4 Core Reason computation time(ms): 2 Refinement time(ms): 0 Backtrack time(ms) (#Backtracks): 6 (29) #Computed reasons (base/core): 0/3 #Computed reduced reasons (base/core): 0/3 #Checks: 607
Model extraction time(ms): 98 Population time(ms): 0 Consistency check time(ms): 6 Base Reason computation time(ms): 4 Core Reason computation time(ms): 1 Refinement time(ms): 3 Backtrack time(ms) (#Backtracks): 10 (38) #Computed reasons (base/core): 0/6 #Computed reduced reasons (base/core): 0/1 #Checks: 1317
Model extraction time(ms): 0 Population time(ms): 0 Consistency check time(ms): 0 Base Reason computation time(ms): 0 Core Reason computation time(ms): 0 Refinement time(ms): 0 Backtrack time(ms) (#Backtracks): 0 (0) #Computed reasons (base/core): 0/0 #Computed reduced reasons (base/core): 0/0 #Checks: 0
Model extraction time(ms): 21 Population time(ms): 0 Consistency check time(ms): 3 Base Reason computation time(ms): 1 Core Reason computation time(ms): 1 Refinement time(ms): 0 Backtrack time(ms) (#Backtracks): 4 (24) #Computed reasons (base/core): 0/5 #Computed reduced reasons (base/core): 0/1 #Checks: 854
Model extraction time(ms): 48 Population time(ms): 0 Consistency check time(ms): 17 Base Reason computation time(ms): 0 Core Reason computation time(ms): 1 Refinement time(ms): 4 Backtrack time(ms) (#Backtracks): 7 (37) #Computed reasons (base/core): 0/1 #Computed reduced reasons (base/core): 0/1 #Checks: 699
Model extraction time(ms): 28 Population time(ms): 0 Consistency check time(ms): 3 Base Reason computation time(ms): 1 Core Reason computation time(ms): 0 Refinement time(ms): 1 Backtrack time(ms) (#Backtracks): 3 (46) #Computed reasons (base/core): 0/1 #Computed reduced reasons (base/core): 0/1 #Checks: 885

